05/09/2017 10:53:32,RFD,16:53:29,45.6624576667,-111.045038167,4940.55672,273.217612389,0.0514069853147,1392.02095259
05/09/2017 10:53:35,RFD,16:53:32,45.6624548333,-111.045037667,4939.90056,273.217599026,0.0513987540634,1392.02093146
05/09/2017 10:53:37,RFD,16:53:35,45.6624538333,-111.045038667,4939.57248,273.217594105,0.0513946349538,1392.02101525
05/09/2017 10:53:41,RFD,16:53:38,45.6624558333,-111.045040667,4940.55672,273.21760325,0.0514069777251,1392.02115811
05/09/2017 10:53:44,RFD,16:53:41,45.6624583333,-111.045044167,4941.21288,273.217614507,0.0514152003,1392.02141411
05/09/2017 10:53:47,RFD,16:53:44,45.6624601667,-111.0450475,4940.8848,273.217622629,0.0514110751643,1392.02166107
05/09/2017 10:53:50,RFD,16:53:47,45.6624603333,-111.045048667,4939.90056,273.217623216,0.0513987238285,1392.0217503
05/09/2017 10:53:53,RFD,16:53:50,45.6624611667,-111.0450505,4939.90056,273.217626852,0.051398718771,1392.02188728
05/09/2017 10:53:56,RFD,16:53:53,45.662463,-111.045052833,4941.21288,273.217635148,0.0514151765504,1392.02205711
05/09/2017 10:53:59,RFD,16:53:56,45.6624643333,-111.045054667,4942.5252,273.217641157,0.05143163564,1392.02219137
05/09/2017 10:54:02,RFD,16:53:59,45.6624648333,-111.0450555,4942.5252,273.217643385,0.0514316333683,1392.02225285
05/09/2017 10:54:05,RFD,16:54:2,45.6624655,-111.0450555,4943.50944,273.21764655,0.0514439815494,1392.02224892
05/09/2017 10:54:08,RFD,16:54:5,45.6624671667,-111.0450565,4944.1656,273.217654288,0.0514522110868,1392.0223162
05/09/2017 10:54:11,RFD,16:54:8,45.6624683333,-111.045057833,4944.49368,273.217659593,0.0514563235436,1392.02241237
05/09/2017 10:54:14,RFD,16:54:11,45.6624683333,-111.045058333,4942.85328,273.217659506,0.0514357420692,1392.02245071
05/09/2017 10:54:17,RFD,16:54:14,45.6624668333,-111.0450575,4940.55672,273.217652531,0.0514069320507,1392.0223949
05/09/2017 10:54:20,RFD,16:54:17,45.662466,-111.0450575,4938.58824,273.217648575,0.0513822358076,1392.02239961
05/09/2017 10:54:23,RFD,16:54:20,45.6624661667,-111.045059,4938.26016,273.217649105,0.0513781155426,1392.02251485
05/09/2017 10:54:26,RFD,16:54:23,45.6624663333,-111.0450605,4937.93208,273.217649634,0.0513739952782,1392.02263009
05/09/2017 10:54:29,RFD,16:54:26,45.6624666667,-111.045061667,4937.604,273.217651013,0.0513698760067,1392.02271845
05/09/2017 10:54:32,RFD,16:54:29,45.6624668333,-111.045062,4938.26016,273.217651746,0.0513781071063,1392.02274342
05/09/2017 10:54:35,RFD,16:54:32,45.6624666667,-111.045060833,4939.2444,273.217651158,0.051390458432,1392.02265419
05/09/2017 10:54:38,RFD,16:54:35,45.6624663333,-111.045058833,4940.22864,273.217649925,0.0514028121071,1392.02250138
05/09/2017 10:54:41,RFD,16:54:38,45.6624661667,-111.045057833,4941.21288,273.217649308,0.0514151629579,1392.02242511
05/09/2017 10:54:45,RFD,16:54:41,45.6624666667,-111.045057333,4942.85328,273.217651769,0.0514357445484,1392.02238362
05/09/2017 10:54:48,RFD,16:54:45,45.6624673333,-111.045056167,4944.1656,273.217655137,0.0514522120805,1392.02228931
05/09/2017 10:54:51,RFD,16:54:48,45.6624675,-111.0450555,4944.49368,273.217656044,0.0514563300409,1392.0222366
05/09/2017 10:54:54,RFD,16:54:51,45.6624671667,-111.0450545,4943.83752,273.217654636,0.0514481008135,1392.02216093
05/09/2017 10:54:57,RFD,16:54:54,45.6624665,-111.045053667,4942.85328,273.217651617,0.0514357550198,1392.02210023
05/09/2017 10:55:00,RFD,16:54:57,45.6624665,-111.045054,4941.86904,273.217651559,0.051423406038,1392.02212579
05/09/2017 10:55:03,RFD,16:55:0,45.6624661667,-111.0450545,4940.8848,273.217649889,0.0514110565006,1392.02216642
05/09/2017 10:55:06,RFD,16:55:3,45.6624668333,-111.045054667,4940.55672,273.217653025,0.0514069401682,1392.02217509
05/09/2017 10:55:09,RFD,16:55:6,45.6624678333,-111.045054333,4940.8848,273.21765783,0.0514110573667,1392.02214297
05/09/2017 10:55:12,RFD,16:55:9,45.6624678333,-111.045053333,4941.54096,273.217658004,0.0514192922507,1392.02206556
05/09/2017 10:55:15,RFD,16:55:12,45.6624678333,-111.045051667,4942.85328,273.217658295,0.0514357610638,1392.02193666
05/09/2017 10:55:18,RFD,16:55:15,45.6624675,-111.045049667,4946.46216,273.217657061,0.0514810428306,1392.02178456
05/09/2017 10:55:21,RFD,16:55:18,45.6624665,-111.0450485,4949.41488,273.217652518,0.051518090039,1392.02170112
05/09/2017 10:55:24,RFD,16:55:21,45.662466,-111.045047167,4949.41488,273.217650377,0.0515180937502,1392.02160085
05/09/2017 10:55:27,RFD,16:55:24,45.6624645,-111.045045833,4947.4464,273.217643489,0.0514934011661,1392.02150625
05/09/2017 10:55:30,RFD,16:55:27,45.6624631667,-111.045044833,4946.13408,273.217637335,0.0514769396815,1392.02143669
05/09/2017 10:55:33,RFD,16:55:30,45.6624616667,-111.045047167,4946.46216,273.217629807,0.051481048646,1392.02162732
05/09/2017 10:55:36,RFD,16:55:33,45.6624606667,-111.045049,4946.46216,273.217624741,0.0514810431534,1392.02177584
05/09/2017 10:55:39,RFD,16:55:36,45.6624586667,-111.045050333,4946.13408,273.217615014,0.051476922853,1392.02189176
05/09/2017 10:55:42,RFD,16:55:39,45.662458,-111.045051333,4947.77448,273.217611675,0.0514974998759,1392.021974
05/09/2017 10:55:45,RFD,16:55:42,45.6624576667,-111.045052667,4948.75872,273.21760986,0.0515098439967,1392.02207987
05/09/2017 10:55:48,RFD,16:55:45,45.6624573333,-111.045055,4949.0868,273.217607871,0.0515139532295,1392.02226307
05/09/2017 10:55:51,RFD,16:55:48,45.6624578333,-111.045056167,4949.41488,273.217610041,0.0515180660036,1392.02235056
05/09/2017 10:55:54,RFD,16:55:51,45.662458,-111.0450555,4949.41488,273.217610948,0.0515180679577,1392.02229776
05/09/2017 10:55:57,RFD,16:55:54,45.662459,-111.045054333,4949.0868,273.217615899,0.051513955533,1392.02220083
