05/09/2017 12:29:34,RFD,18:29:31,45.6625231667,-111.045059,4917.59112,191.609296333,-13.7838191779,0.0363433279068
05/09/2017 12:29:37,RFD,18:29:34,45.6625253333,-111.045058167,4916.93496,191.584889394,-14.1857168076,0.036150027057
05/09/2017 12:29:40,RFD,18:29:37,45.6625285,-111.045056333,4916.93496,191.471022867,-14.3322596598,0.0357880283104
05/09/2017 12:29:43,RFD,18:29:40,45.6625301667,-111.0450555,4915.95072,191.426845549,-14.87640377,0.0356754611679
05/09/2017 12:29:46,RFD,18:29:43,45.6625298333,-111.0450575,4915.95072,191.667327983,-14.8486496018,0.0357406397387
05/09/2017 12:29:49,RFD,18:29:46,45.6625276667,-111.045057667,4915.62264,191.608015255,-14.9051858068,0.0359969000226
05/09/2017 12:29:52,RFD,18:29:49,45.6625285,-111.045056333,4915.95072,191.471022867,-14.7966303122,0.0358634695686
05/09/2017 12:29:55,RFD,18:29:52,45.662531,-111.045056167,4915.62264,191.542047216,-15.0650839769,0.0356235410513
05/09/2017 12:29:58,RFD,18:29:55,45.6625303333,-111.045053333,4913.98224,191.158249405,-15.825937842,0.0357849869685
05/09/2017 12:30:01,RFD,18:29:58,45.6625281667,-111.0450515,4913.32608,190.849953471,-16.0410924554,0.0360411494899
05/09/2017 12:30:04,RFD,18:30:1,45.662529,-111.045051333,4912.66992,190.857742043,-16.3880370629,0.0360072673246
05/09/2017 12:30:07,RFD,18:30:4,45.6625301667,-111.0450515,4912.34184,190.919638989,-16.5973213738,0.0359158517357
05/09/2017 12:30:10,RFD,18:30:7,45.6625313333,-111.045054833,4912.34184,191.384956829,-16.632560808,0.035841899586
05/09/2017 12:30:13,RFD,18:30:10,45.6625291667,-111.045055,4913.32608,191.327241752,-16.0660857216,0.03598655576
05/09/2017 12:30:16,RFD,18:30:13,45.6625283333,-111.045053333,4913.32608,191.087078565,-16.037176482,0.036049718933
05/09/2017 12:30:19,RFD,18:30:17,45.6625273333,-111.045051833,4910.70144,190.863103638,-17.2109079331,0.0363619425911
05/09/2017 12:30:22,RFD,18:30:20,45.6625278333,-111.045051667,4910.70144,190.859483292,-17.2375386682,0.0363074673226
05/09/2017 12:30:25,RFD,18:30:23,45.6625278333,-111.045051333,4909.7172,190.817358266,-17.6909171548,0.0363928452884
