05/09/2017 10:06:22,Iridium,16:6:0,45.66265,-111.04455,4927.4934383,118.689711816,-32.7498282403,0.03916258065
05/09/2017 10:07:10,Iridium,16:6:54,45.6626667,-111.04455,4915.68241468,115.779687168,-37.6844340569,0.0405454153573
05/09/2017 10:07:17,Iridium,16:7:9,45.66265,-111.04455,4921.58792649,118.689711816,-34.9099278513,0.0401648828812
05/09/2017 10:08:09,Iridium,16:7:53,45.66265,-111.0445333,4922.57217846,117.64224772,-33.649172939,0.0409413873344
05/09/2017 10:08:21,Iridium,16:8:8,45.66265,-111.0445333,4916.66666665,117.64224772,-35.6954097296,0.041965550418
05/09/2017 10:08:42,RFD,16:8:21,45.6626961667,-111.04459,4895.93784,112.496160283,-47.8230793097,0.0415667999788
05/09/2017 10:08:42,RFD,16:8:24,45.6626983333,-111.044593167,4892.00088,112.229477861,-49.2365597318,0.0422545822587
05/09/2017 10:08:42,RFD,16:8:27,45.6627036667,-111.0446005,4885.43928,111.517775367,-51.7156157221,0.0433203723865
05/09/2017 10:08:42,RFD,16:8:30,45.6627098333,-111.044610667,4879.20576,110.746349773,-54.2412593978,0.0442449679942
05/09/2017 10:08:42,RFD,16:8:33,45.6627128333,-111.044615833,4876.58112,110.362879184,-55.3555222013,0.0446144768144
05/09/2017 10:08:42,RFD,16:8:39,45.6627141667,-111.044618667,4876.25304,110.220537752,-55.7016015119,0.0445508960167
05/09/2017 10:08:45,RFD,16:8:42,45.6627138333,-111.044619167,4876.25304,110.330688742,-55.7266843938,0.0445376007085
05/09/2017 10:08:48,RFD,16:8:46,45.6626925,-111.044636333,4879.86192,116.552690194,-55.2158922312,0.043472295005
05/09/2017 10:08:51,RFD,16:8:49,45.6626915,-111.0446355,4882.15848,116.71492901,-54.5653148439,0.0429615985362
05/09/2017 10:08:54,RFD,16:8:52,45.6626923333,-111.044638667,4882.48656,116.779727002,-54.7732569849,0.0427288001001
05/09/2017 10:08:57,RFD,16:8:55,45.6626875,-111.044631833,4887.40776,117.323035719,-52.7903492603,0.0419424204328
05/09/2017 10:09:00,RFD,16:8:58,45.6626871667,-111.044628833,4889.04816,117.157147053,-52.1292153751,0.0416825909316
05/09/2017 10:09:03,RFD,16:9:1,45.6626883333,-111.044627167,4890.0324,116.767242398,-51.8131428983,0.0414811370753
05/09/2017 10:09:06,RFD,16:9:4,45.6626875,-111.044625667,4890.36048,116.834403756,-51.569500948,0.0414930667327
05/09/2017 10:09:09,RFD,16:9:7,45.6626871667,-111.044624833,4893.64128,116.842850941,-50.6136649299,0.0407617221931
05/09/2017 10:09:12,RFD,16:9:10,45.6626851667,-111.0446265,4897.90632,117.412298915,-49.4402216444,0.0397564949371
05/09/2017 10:09:15,RFD,16:9:13,45.6626831667,-111.044626833,4902.49944,117.874829596,-48.0041548314,0.038757237409
05/09/2017 10:09:51,RFD,16:9:49,45.662666,-111.044595833,4917.9192,118.984897115,-39.7723633193,0.0376780520478
05/09/2017 10:09:54,RFD,16:9:52,45.6626646667,-111.044594333,4918.24728,119.128860978,-39.4868376234,0.037748207955
05/09/2017 10:09:57,RFD,16:9:55,45.6626638333,-111.044594167,4919.23152,119.275431852,-39.0793189509,0.0376019741345
05/09/2017 10:10:00,RFD,16:9:58,45.6626533333,-111.044565833,4921.85616,119.169954382,-35.8653466003,0.0390933810936
05/09/2017 10:10:03,RFD,16:10:1,45.6626528333,-111.044563667,4922.51232,119.109707959,-35.4785521645,0.0391181819665
05/09/2017 10:10:06,RFD,16:10:4,45.6626531667,-111.044563333,4922.51232,119.028750408,-35.4745792051,0.0391219882319
05/09/2017 10:10:52,RFD,16:10:50,45.662662,-111.0445625,4930.38624,117.406803619,-32.8442376004,0.037436816201
05/09/2017 10:10:55,RFD,16:10:53,45.6626615,-111.044562,4931.37048,117.464025262,-32.4073017108,0.0373256900244
05/09/2017 10:10:58,RFD,16:10:56,45.6626608333,-111.044561167,4932.35472,117.529152742,-31.9420871639,0.0372435138668
05/09/2017 10:11:01,RFD,16:10:59,45.6626616667,-111.044563,4931.69856,117.499372784,-32.3412504276,0.0372066932011
05/09/2017 10:11:04,RFD,16:11:2,45.6626618333,-111.044563167,4932.02664,117.480332522,-32.2274585313,0.0371363188323
05/09/2017 10:11:07,RFD,16:11:5,45.662663,-111.044565667,4932.02664,117.433581472,-32.4195347768,0.0369400864714
