05/09/2017 15:23:36,141.585746401,1.4621528241
05/09/2017 15:23:38,141.585746401,1.4621528241
05/09/2017 15:25:06,140.589900019,-5.63284796468
05/09/2017 15:25:17,140.636177392,-6.64531948222
05/09/2017 15:25:19,141.140761395,-7.44611731179
05/09/2017 15:25:23,140.536822251,-8.19658920639
05/09/2017 15:25:24,140.98080116,-8.22162202917
05/09/2017 15:25:27,141.041485084,-8.19770411248
05/09/2017 15:25:30,139.721931626,-7.94031538129
05/09/2017 15:25:33,140.480563799,-8.39039257646
05/09/2017 15:25:36,140.705715164,-7.885721358
05/09/2017 15:25:39,140.396984,-7.47277730805
05/09/2017 15:25:42,139.877931569,-6.48333876582
05/09/2017 15:25:45,140.483128166,-6.65219602927
05/09/2017 15:25:48,140.481609375,-7.2390121857
05/09/2017 15:25:51,140.530612087,-7.08749611226
05/09/2017 15:25:54,140.53400312,-6.06046256805
05/09/2017 15:25:57,140.56413703,-5.00473852584
05/09/2017 15:26:01,140.80169749,-5.13362056671
05/09/2017 15:26:04,140.132228804,-4.91570718102
05/09/2017 15:26:07,140.06328258,-4.61843103444
05/09/2017 15:26:10,138.055117217,-3.35428991372
05/09/2017 15:26:13,138.025224171,-3.3600059113
05/09/2017 15:26:16,138.112607873,-2.8689579125
05/09/2017 15:26:19,138.408275864,-2.02553147323
05/09/2017 15:26:22,137.936470693,-0.0268629514937
05/09/2017 15:26:25,137.92019519,0.817695224537
05/09/2017 15:26:28,137.703107375,0.989016311599
05/09/2017 15:26:31,137.595957479,0.819536965847
05/09/2017 15:26:34,137.635521135,0.983585063861
05/09/2017 15:26:37,137.729231996,0.309135703664
05/09/2017 15:26:40,137.926256066,0.140526827441
05/09/2017 15:26:45,138.47095308,-0.847117940461
05/09/2017 15:26:46,138.969850721,-0.995737993705
05/09/2017 15:26:49,138.946006232,-0.993999532644
05/09/2017 15:26:52,139.23058694,-1.30698003871
05/09/2017 15:26:55,139.093870179,-1.30697026089
05/09/2017 15:26:58,138.753641669,-1.4706090716
05/09/2017 15:27:01,138.251259364,-0.67344237085
