05/13/2017 08:53:35,Iridium,15:52:57,32.08595,-110.94485,2603.24803149,0.298630803532,-2.2091543495,0.0850182990753
05/13/2017 08:54:07,Iridium,15:53:58,32.0859333,-110.9448333,2620.70209973,1.38984939079,1.40784007057,0.0831465324403
05/13/2017 08:54:44,Iridium,15:54:29,32.086,-110.94505,2680.9383202,348.50962758,12.4563751749,0.0945915962052
05/13/2017 08:55:10,Iridium,15:54:56,32.08625,-110.9448167,2621.81758529,1.73317164366,1.15325736043,0.118390974344
05/13/2017 08:55:41,Iridium,15:55:28,32.0862,-110.9444833,2657.70997374,17.2403100239,6.43867550931,0.11880681171
05/13/2017 08:56:39,Iridium,15:56:26,32.0860333,-110.9446333,2698.91732282,12.4831735848,15.0147242244,0.0999088581101
05/13/2017 08:57:20,Iridium,15:56:59,32.0855833,-110.9447167,2690.81364828,16.3985855023,26.9492139701,0.0516616425097
05/13/2017 08:57:39,Iridium,15:57:28,32.0856,-110.9447167,2691.99475065,15.7706361203,26.4260568137,0.0534175725103
05/13/2017 08:58:13,Iridium,15:57:58,32.0856,-110.9450333,2640.74803149,339.92232731,9.44401770789,0.0496873948356
05/13/2017 08:58:38,Iridium,15:58:26,32.0855,-110.9448667,2751.96850393,358.1454573,50.2833908147,0.0546704714645
05/13/2017 08:59:15,Iridium,15:58:58,32.0856333,-110.9447833,2693.503937,7.70208538784,25.7721071626,0.0557348173489
05/13/2017 09:00:20,Iridium,16:0:11,32.0850833,-110.9449333,2626.70603673,212.960946984,15.8835182098,0.0141508732314
05/13/2017 09:00:50,Iridium,16:0:33,32.08505,-110.94495,2650.72178477,210.69784534,32.4737733192,0.0208468145745
05/13/2017 09:01:08,Iridium,16:0:55,32.0850667,-110.9449667,2613.35301836,218.499324537,-0.666550674345,0.0169516296321
05/13/2017 09:01:42,Iridium,16:1:28,32.085,-110.9449833,2650.26246718,210.361553099,24.755244403,0.0263955172861
05/13/2017 09:02:12,Iridium,16:2:6,32.0850333,-110.94495,2647.44094487,207.868781566,27.9539557473,0.0217443545488
05/13/2017 09:02:39,Iridium,16:2:25,32.0850833,-110.9449167,2614.63254592,207.089348726,0.861145950332,0.0128284599674
05/13/2017 09:03:06,Iridium,16:2:56,32.0850833,-110.9449333,2605.47900261,212.960946984,-10.8035415746,0.0138561856415
05/13/2017 09:03:41,Iridium,16:3:24,32.0850833,-110.9449,2633.39895012,200.491652967,25.8737665591,0.0135495168157
05/13/2017 09:04:10,Iridium,16:3:54,32.0851333,-110.9449,2619.55380576,216.06547167,13.143659655,0.00744445733018
05/13/2017 09:04:36,RFD,16:4:40,0.0,0.0,0.0,115.728838611,-0.00381438755488,11968.0568347
05/13/2017 09:04:39,RFD,16:4:43,0.0,0.0,0.0,115.728838611,-0.00381438755488,11968.0568347
05/13/2017 09:04:42,RFD,16:4:46,0.0,0.0,0.0,115.728838611,-0.00381438755488,11968.0568347
