05/09/2017 10:57:28,RFD,16:57:25,45.6624656667,-111.045051167,4946.46216,273.217648097,0.0514810380995,1392.02191249
05/09/2017 10:57:31,RFD,16:57:29,45.662466,-111.0450515,4947.4464,273.217649621,0.0514933852504,1392.0219365
05/09/2017 10:57:34,RFD,16:57:32,45.6624661667,-111.045052,4947.4464,273.217650325,0.0514933838542,1392.02197424
05/09/2017 10:58:25,RFD,16:58:22,45.6624601667,-111.0450635,4942.19712,273.217619838,0.0514274933424,1392.02290285
05/09/2017 10:58:28,RFD,16:58:25,45.6624605,-111.045062333,4944.1656,273.217621624,0.0514521928072,1392.02281075
05/09/2017 10:58:31,RFD,16:58:28,45.662461,-111.045061167,4945.806,273.217624201,0.0514727763038,1392.02271758
05/09/2017 10:58:34,RFD,16:58:31,45.6624606667,-111.04506,4947.4464,273.217622822,0.0514933596121,1392.02262958
05/09/2017 10:58:37,RFD,16:58:34,45.6624608333,-111.045060167,4949.0868,273.217623584,0.0515139392091,1392.02264194
05/09/2017 10:58:40,RFD,16:58:37,45.6624611667,-111.0450585,4950.39912,273.217625457,0.0515304081047,1392.02251086
05/09/2017 10:58:43,RFD,16:58:40,45.6624606667,-111.045058167,4951.05528,273.217623142,0.0515386409605,1392.02248835
05/09/2017 10:58:46,RFD,16:58:43,45.6624601667,-111.045059,4952.3676,273.217620623,0.0515551024821,1392.02255649
05/09/2017 10:58:49,RFD,16:58:46,45.66246,-111.045061167,4953.02376,273.217619454,0.0515633282306,1392.02272585
05/09/2017 10:58:52,RFD,16:58:49,45.6624598333,-111.04506,4953.67992,273.217618866,0.0515715635608,1392.02263654
05/09/2017 10:58:55,RFD,16:58:52,45.662459,-111.045058833,4953.67992,273.217615114,0.051571566721,1392.02255124
05/09/2017 10:59:31,RFD,16:59:29,45.6624578333,-111.045059,4950.39912,273.217609547,0.0515304058917,1392.02257064
05/09/2017 10:59:34,RFD,16:59:32,45.662457,-111.0450585,4950.07104,273.217605678,0.0515262911258,1392.022537
05/09/2017 10:59:37,RFD,16:59:35,45.6624553333,-111.045058333,4949.41488,273.217597796,0.0515180592013,1392.02253436
05/09/2017 10:59:40,RFD,16:59:38,45.6624548333,-111.045058333,4948.10256,273.217595422,0.0515015950536,1392.02253715
05/09/2017 10:59:44,RFD,16:59:41,45.6624548333,-111.045057833,4947.77448,273.217595509,0.0514974804809,1392.02249826
05/09/2017 10:59:47,RFD,16:59:44,45.6624555,-111.045058,4947.77448,273.217598645,0.0514974801569,1392.02250702
05/09/2017 10:59:50,RFD,16:59:47,45.6624568333,-111.0450585,4948.10256,273.217604887,0.0515015950401,1392.02253751
05/09/2017 10:59:53,RFD,16:59:50,45.6624576667,-111.04506,4948.75872,273.217608581,0.0515098229433,1392.02264883
05/09/2017 10:59:56,RFD,16:59:53,45.6624583333,-111.045060667,4949.41488,273.217611629,0.0515180531983,1392.02269656
05/09/2017 10:59:59,RFD,16:59:56,45.6624581667,-111.045061667,4950.39912,273.217610664,0.0515303983092,1392.02277547
05/09/2017 11:00:02,RFD,16:59:59,45.6624583333,-111.045062,4950.7272,273.217611397,0.0515345133987,1392.02280035
05/09/2017 11:00:05,RFD,17:0:2,45.6624591667,-111.045062167,4950.7272,273.217615324,0.0515345131132,1392.02280806
05/09/2017 11:00:08,RFD,17:0:5,45.662458,-111.045061833,4950.7272,273.217609844,0.0515345138007,1392.02278949
05/09/2017 11:00:11,RFD,17:0:8,45.6624586667,-111.0450625,4950.7272,273.217612892,0.0515345120401,1392.02283704
05/09/2017 11:00:14,RFD,17:0:11,45.6624605,-111.045063333,4951.38336,273.217621449,0.0515427420883,1392.02289031
05/09/2017 11:00:17,RFD,17:0:14,45.6624618333,-111.045064,4952.03952,273.217627662,0.0515509724962,1392.02293385
