05/09/2017 10:06:28,118.689711816,-32.7498282403
05/09/2017 10:08:24,117.64224772,-35.6954097296
05/09/2017 10:08:25,117.64224772,-35.6954097296
05/09/2017 10:08:28,117.64224772,-35.6954097296
05/09/2017 10:08:48,116.552690194,-55.2158922312
05/09/2017 10:08:49,116.552690194,-55.2158922312
05/09/2017 10:08:52,116.71492901,-54.5653148439
05/09/2017 10:08:53,116.71492901,-54.5653148439
05/09/2017 10:13:14,117.433581472,-32.4195347768
05/09/2017 10:16:10,201.705031474,-21.6852682272
05/09/2017 10:18:44,197.297160549,-44.5002863557
