05/13/2017 11:21:24,Iridium,18:20:58,32.0857667,-110.9446,2577.7230971,18.5742679336,-45.1200591316,0.100345720153
05/13/2017 11:21:39,Iridium,18:21:29,32.0857833,-110.9445833,2591.83070865,19.2827340298,-42.4376713575,0.0989994417214
05/13/2017 11:22:11,Iridium,18:21:59,32.0857833,-110.9445833,2582.84120734,19.2827340298,-43.586392645,0.10086865465
05/13/2017 11:22:36,Iridium,18:22:27,32.0858,-110.9445667,2561.84383201,19.9390351394,-45.2298044472,0.10697245544
05/13/2017 11:23:11,Iridium,18:22:59,32.08575,-110.9446167,2589.27165353,17.8221286922,-44.5929458147,0.0962639995773
05/13/2017 11:23:32,Iridium,18:23:28,32.0857833,-110.9445833,2591.73228345,19.2827340298,-42.450482591,0.0990196880759
05/13/2017 11:24:07,Iridium,18:23:57,32.0857667,-110.9446,2590.2230971,18.5742679336,-43.5429493798,0.0976829744284
05/13/2017 11:24:33,Iridium,18:24:26,32.0857667,-110.9446,2575.52493437,18.5742679336,-45.3887320148,0.100821587635
05/13/2017 11:25:03,Iridium,18:24:59,32.0857667,-110.9446,2593.96325458,18.5742679336,-43.0543395935,0.0969011445203
05/13/2017 11:25:28,Iridium,18:25:26,32.0858,-110.9446167,2579.19947506,16.5020286046,-43.7276626436,0.102214194811
05/13/2017 11:26:09,Iridium,18:25:59,32.0857833,-110.9445833,2593.2742782,19.2827340298,-42.2491701843,0.0987030656674
