05/12/2017 14:52:22,382.436570263,-3.99602220511
05/12/2017 14:53:08,381.949802528,-4.76677774993
05/12/2017 14:53:27,382.107720876,-4.63877463506
05/12/2017 14:53:46,382.107720876,-3.96690814082
05/12/2017 14:54:27,381.949802528,-4.18062450642
05/12/2017 14:54:56,378.458514541,-4.3527216833
05/12/2017 14:55:18,369.409836244,-3.79544158616
05/12/2017 14:55:49,358.488345517,-2.95398659285
05/12/2017 14:56:23,350.964784288,-3.50379839856
05/12/2017 14:56:47,351.236461883,-4.02785784611
05/12/2017 14:57:30,350.630790585,-3.20487116956
05/12/2017 14:57:43,350.565355483,-4.30453688761
05/12/2017 14:58:19,364.262149174,-3.37037117916
05/12/2017 14:58:55,377.593726498,-3.74521641034
05/12/2017 14:59:12,379.858640538,-4.33627975439
05/12/2017 14:59:51,379.545618898,-4.28548842175
05/12/2017 15:00:15,379.858640538,-4.38484909739
05/12/2017 15:00:48,380.762407574,-2.59002780742
05/12/2017 15:15:26,452.111369999,-59.5438302656
05/12/2017 15:15:30,451.483889156,-60.482382567
05/12/2017 15:16:46,421.792602352,-13.1613278392
05/12/2017 15:16:48,414.115939206,-11.4812893244
05/12/2017 15:16:51,406.576511469,-9.96623786905
05/12/2017 15:16:54,399.809932713,-8.67993736132
05/12/2017 15:16:57,393.719531599,-7.94384455905
05/12/2017 15:17:01,392.603342277,-6.75393741243
05/12/2017 15:17:04,397.3499595,-5.59225289214
05/12/2017 15:17:10,397.598463902,-4.22178223787
05/12/2017 15:17:16,387.244530022,-4.13045272961
05/12/2017 15:17:19,381.158963379,-5.24652522124
05/12/2017 15:17:22,373.68062949,-6.26381661628
05/12/2017 15:17:25,365.621077818,-6.75131014959
05/12/2017 15:17:28,357.074955121,-7.10298452222
05/12/2017 15:17:31,349.019564966,-7.12122442549
05/12/2017 15:17:34,341.833705958,-7.00514963121
05/12/2017 15:17:37,336.032743936,-6.79717090486
05/12/2017 15:17:40,338.030596985,-6.4969149254
05/12/2017 15:17:43,344.368119195,-6.71048337112
05/12/2017 15:17:46,351.250530951,-6.73807124701
05/12/2017 15:17:49,358.606247994,-6.59983626296
05/12/2017 15:17:52,365.919630206,-6.51350944755
05/12/2017 15:17:55,372.890477522,-6.24089878322
05/12/2017 15:17:58,379.58539209,-6.00991032671
05/12/2017 15:18:01,385.901742724,-5.64481663951
05/12/2017 15:18:04,391.356246132,-5.35121871101
05/12/2017 15:18:07,395.343488038,-5.0550861073
05/12/2017 15:18:10,398.671845004,-4.78676138356
05/12/2017 15:18:20,395.613592616,-4.35453388526
05/12/2017 15:18:23,392.331804498,-4.38727158374
05/12/2017 15:18:26,388.993935563,-4.3891711858
05/12/2017 15:18:29,385.350223604,-4.34078881694
05/12/2017 15:18:32,381.701722142,-4.40181714456
05/12/2017 15:18:35,378.206480494,-4.49885078035
05/12/2017 15:18:38,374.785210852,-4.57639559239
05/12/2017 15:18:41,371.243283709,-4.69492742579
05/12/2017 15:18:44,367.526530539,-4.72081422168
05/12/2017 15:18:47,363.788398023,-4.74880886757
05/12/2017 15:18:50,360.104705772,-4.80140591701
05/12/2017 15:18:53,356.584020622,-4.94506495832
05/12/2017 15:18:56,353.035415121,-4.98635810724
05/12/2017 15:18:59,349.440408945,-5.00262328938
05/12/2017 15:19:02,345.720571402,-4.90456209693
05/12/2017 15:19:05,342.442294129,-4.74087630227
05/12/2017 15:19:08,339.167233388,-4.73320868237
05/12/2017 15:19:11,335.997726683,-4.76785308505
05/12/2017 15:19:14,333.054866417,-4.71213213206
05/12/2017 15:19:17,330.61564621,-4.54186918165
05/12/2017 15:19:30,340.488362085,-4.74591080281
05/12/2017 15:19:33,344.037408396,-4.56005493332
05/12/2017 15:19:36,348.564646591,-4.23461282492
05/12/2017 15:19:39,351.981206327,-4.07976684671
05/12/2017 15:19:42,355.320800139,-4.00002188473
05/12/2017 15:19:45,358.4402895,-3.93115575397
05/12/2017 15:19:48,361.413587342,-3.78811611692
05/12/2017 15:19:51,364.153045387,-3.73279288857
05/12/2017 15:19:54,366.91319271,-3.69454212147
05/12/2017 15:19:57,369.495450113,-3.56154369298
05/12/2017 15:20:00,371.647547607,-3.35785816553
05/12/2017 15:20:03,373.691235655,-3.20472605106
05/12/2017 15:20:06,375.78455832,-3.09108012174
05/12/2017 15:20:09,377.593823101,-3.03801679836
05/12/2017 15:20:12,379.106794244,-2.92844898793
05/12/2017 15:20:15,380.114272601,-2.96128678801
05/12/2017 15:20:18,380.027151867,-2.96314787498
05/12/2017 15:20:21,379.948073386,-3.18673752779
05/12/2017 15:20:24,380.155759581,-3.10955163772
05/12/2017 15:20:27,380.810111446,-3.12464290244
05/12/2017 15:20:40,383.596549422,-3.25592276343
05/12/2017 15:20:43,384.337589193,-2.94225661801
05/12/2017 15:20:46,385.148573486,-2.65077545001
05/12/2017 15:20:49,385.950148055,-2.58393558124
05/12/2017 15:20:52,386.677455832,-2.63212021968
05/12/2017 15:20:55,387.447717687,-2.70493794541
05/12/2017 15:20:58,388.136568038,-2.75868936106
05/12/2017 15:21:01,389.03458156,-2.77307852711
05/12/2017 15:21:04,389.799211669,-2.6842310182
05/12/2017 15:21:07,390.503066416,-2.73634499207
05/12/2017 15:21:10,391.210948426,-2.7183695521
