05/09/2017 10:33:57,Iridium,16:33:37,45.66245,-111.0450167,4938.32020995,188.405151375,-21.8520782521,0.0455961221996
05/09/2017 10:33:59,RFD,16:33:56,45.6624603333,-111.045037167,4959.58536,190.812879333,-14.2008480618,0.0427589908572
05/09/2017 10:34:02,RFD,16:33:59,45.6624616667,-111.0450385,4957.94496,190.992515729,-14.8917369739,0.0427626112576
05/09/2017 10:34:05,RFD,16:34:2,45.6624645,-111.045039667,4956.63264,191.200703356,-15.5127009654,0.0425859991171
05/09/2017 10:34:08,RFD,16:34:5,45.6624645,-111.045040333,4954.99224,191.271576821,-16.155082166,0.0427321283867
05/09/2017 10:34:11,RFD,16:34:8,45.6624656667,-111.045040833,4954.66416,191.360428096,-16.3288357527,0.0426452841473
05/09/2017 10:34:14,RFD,16:34:11,45.6624661667,-111.0450405,4954.008,191.340210597,-16.6092244234,0.0426448250896
05/09/2017 10:34:17,RFD,16:34:15,45.6624673333,-111.045041333,4954.66416,191.465314269,-16.3948076064,0.0424783627632
05/09/2017 10:34:20,RFD,16:34:18,45.6624666667,-111.045041333,4954.66416,191.444635625,-16.3671953757,0.0425480608494
05/09/2017 10:34:23,RFD,16:34:21,45.6624661667,-111.045042333,4954.99224,191.535897579,-16.2115849371,0.0425871678188
05/09/2017 10:34:27,RFD,16:34:24,45.6624665,-111.045043,4954.99224,191.617491713,-16.2213210458,0.0425622928171
05/09/2017 10:34:30,RFD,16:34:27,45.6624681667,-111.045044167,4953.67992,191.795066375,-16.8002644581,0.0425196192147
05/09/2017 10:34:33,RFD,16:34:30,45.662469,-111.0450455,4954.33608,191.964752769,-16.5685995651,0.0423957685571
05/09/2017 10:34:36,RFD,16:34:33,45.6624678333,-111.045044667,4954.33608,191.837892534,-16.5249343882,0.0425046584448
05/09/2017 10:34:39,RFD,16:34:36,45.6624665,-111.045043333,4954.66416,191.653025035,-16.3485169099,0.0425953440055
05/09/2017 10:35:32,Iridium,16:35:5,45.6624667,-111.0450167,4949.80314959,188.789310832,-18.40533734,0.0426663507462
05/09/2017 10:35:32,Iridium,16:35:5,45.6624667,-111.0450167,4949.80314959,188.789310832,-18.40533734,0.0426663507462
05/09/2017 10:35:46,Iridium,16:35:35,45.6624667,-111.0450167,4944.55380575,188.789310832,-20.4193744438,0.0431982226102
05/09/2017 10:35:47,Iridium,16:35:35,45.6624667,-111.0450167,4944.55380575,188.789310832,-20.4193744438,0.0431982226102
05/09/2017 10:35:47,Iridium,16:35:35,45.6624667,-111.0450167,4944.55380575,188.789310832,-20.4193744438,0.0431982226102
05/09/2017 10:36:18,Iridium,16:36:5,45.6624667,-111.0450167,4938.32020995,188.789310832,-22.7441391755,0.0438972490863
05/09/2017 10:36:18,Iridium,16:36:5,45.6624667,-111.0450167,4938.32020995,188.789310832,-22.7441391755,0.0438972490863
05/09/2017 10:36:18,Iridium,16:36:5,45.6624667,-111.0450167,4938.32020995,188.789310832,-22.7441391755,0.0438972490863
05/09/2017 10:36:47,Iridium,16:36:36,45.6624667,-111.04505,4938.64829394,192.369155033,-22.3871504457,0.0442978294204
05/09/2017 10:36:48,Iridium,16:36:36,45.6624667,-111.04505,4938.64829394,192.369155033,-22.3871504457,0.0442978294204
05/09/2017 10:36:48,Iridium,16:36:36,45.6624667,-111.04505,4938.64829394,192.369155033,-22.3871504457,0.0442978294204
05/09/2017 10:37:17,Iridium,16:37:5,45.66245,-111.0450333,4949.4750656,190.124763926,-17.6988462088,0.044640610428
05/09/2017 10:37:17,Iridium,16:37:5,45.66245,-111.0450333,4949.4750656,190.124763926,-17.6988462088,0.044640610428
05/09/2017 10:37:17,Iridium,16:37:5,45.66245,-111.0450333,4949.4750656,190.124763926,-17.6988462088,0.044640610428
05/09/2017 10:37:49,Iridium,16:37:34,45.6624333,-111.0450333,4936.67979001,189.703098677,-21.4986079932,0.0476737561438
05/09/2017 10:37:50,Iridium,16:37:34,45.6624333,-111.0450333,4936.67979001,189.703098677,-21.4986079932,0.0476737561438
05/09/2017 10:37:50,Iridium,16:37:34,45.6624333,-111.0450333,4936.67979001,189.703098677,-21.4986079932,0.0476737561438
05/09/2017 10:38:18,Iridium,16:38:6,45.66245,-111.0450333,4934.05511809,190.124763926,-23.2501092597,0.0462865749351
05/09/2017 10:38:18,Iridium,16:38:6,45.66245,-111.0450333,4934.05511809,190.124763926,-23.2501092597,0.0462865749351
05/09/2017 10:38:18,Iridium,16:38:6,45.66245,-111.0450333,4934.05511809,190.124763926,-23.2501092597,0.0462865749351
05/09/2017 10:38:49,Iridium,16:38:34,45.66245,-111.0450333,4941.60104985,190.124763926,-20.5838215607,0.045427828297
05/09/2017 10:38:49,Iridium,16:38:34,45.66245,-111.0450333,4941.60104985,190.124763926,-20.5838215607,0.045427828297
05/09/2017 10:38:49,Iridium,16:38:34,45.66245,-111.0450333,4941.60104985,190.124763926,-20.5838215607,0.045427828297
05/09/2017 10:39:16,Iridium,16:39:4,45.6624667,-111.0450333,4930.11811022,190.584306577,-25.5665903084,0.0451187445878
05/09/2017 10:39:16,Iridium,16:39:4,45.6624667,-111.0450333,4930.11811022,190.584306577,-25.5665903084,0.0451187445878
05/09/2017 10:39:16,Iridium,16:39:4,45.6624667,-111.0450333,4930.11811022,190.584306577,-25.5665903084,0.0451187445878
05/09/2017 10:39:48,Iridium,16:39:35,45.66245,-111.0450667,4928.14960628,193.526743478,-24.991600437,0.0475080190544
05/09/2017 10:39:48,Iridium,16:39:35,45.66245,-111.0450667,4928.14960628,193.526743478,-24.991600437,0.0475080190544
